1396258492.246949, 1636
1396258492.372435, 1628
1396258492.496512, 1629
1396258492.621847, 1628
1396258492.747226, 1638
1396258492.872712, 1651
1396258492.996979, 1663
1396258493.122441, 1680
1396258493.248039, 1700
1396258493.373850, 1710
1396258493.499495, 1728
1396258493.625423, 1737
1396258493.751461, 1752
1396258493.876340, 1756
1396258494.002287, 1762
1396258494.128447, 1770
1396258494.254708, 1774
1396258494.380201, 1783
1396258494.506444, 1780
1396258494.632538, 1790
1396258494.758085, 1796
1396258494.883141, 1802
1396258495.008243, 1813
1396258495.134408, 1811
1396258495.260352, 1821
1396258495.386792, 1836
1396258495.513432, 1842
1396258495.640021, 1858
1396258495.766691, 1870
1396258495.893240, 1873
1396258496.019971, 1886
1396258496.146927, 1900
1396258496.273969, 1901
1396258496.400796, 1914
1396258496.527794, 1926
1396258496.654944, 1940
1396258496.782254, 1954
1396258496.908613, 1970
1396258497.036009, 1982
1396258497.162578, 1988
1396258497.289998, 1997
1396258497.417655, 2016
1396258497.545432, 2033
1396258497.672983, 2050
1396258497.800720, 2075
1396258497.928793, 2076
1396258498.056812, 2091
1396258498.184792, 2094
1396258498.312740, 2091
1396258498.440759, 2091
1396258498.568737, 2100
1396258498.696663, 2091
1396258498.824654, 2097
1396258498.952740, 2095
1396258499.080879, 2094
1396258499.208852, 2094
1396258499.336778, 2094
1396258499.464645, 2094
1396258499.592586, 2094
1396258499.720683, 2094
1396258499.848826, 2094
1396258499.976747, 2094
1396258500.104634, 2094
1396258500.232804, 2094
1396258500.360391, 2094
1396258500.488256, 2094
1396258500.616344, 2095
1396258500.744487, 2097
1396258500.872526, 2103
1396258501.000396, 2100
1396258501.128236, 2113
1396258501.255415, 2128
1396258501.383397, 2149
1396258501.510761, 2171
1396258501.639234, 2193
1396258501.766862, 2221
1396258501.895280, 2246
1396258502.024126, 2267
1396258502.153256, 2283
1396258502.282570, 2295
1396258502.410730, 2317
1396258502.539940, 2320
1396258502.669309, 2340
1396258502.797864, 2345
1396258502.927301, 2351
1396258503.056816, 2367
1396258503.185552, 2376
1396258503.315223, 2387
1396258503.445031, 2385
1396258503.574788, 2373
1396258503.704361, 2376
1396258503.833840, 2383
1396258503.963430, 2385
1396258504.092570, 2387
1396258504.222296, 2380
1396258504.352111, 2379
1396258504.481663, 2388
1396258504.610309, 2379
1396258504.740006, 2379
1396258504.868819, 2388
1396258504.998338, 2387
1396258505.128011, 2391
1396258505.256798, 2401
1396258505.386559, 2416
1396258505.516521, 2438
1396258505.646422, 2460
1396258505.776498, 2476
1396258505.906793, 2497
1396258506.037188, 2509
1396258506.167683, 2525
1396258506.298189, 2540
1396258506.428877, 2556
1396258506.558465, 2565
1396258506.689242, 2588
1396258506.819717, 2607
1396258506.950801, 2618
1396258507.080944, 2633
1396258507.210913, 2643
1396258507.342146, 2649
1396258507.473359, 2667
1396258507.603832, 2664
1396258507.735248, 2680
1396258507.866768, 2683
1396258507.998218, 2686
1396258508.129767, 2692
1396258508.260517, 2692
1396258508.391701, 2694
1396258508.523139, 2695
1396258508.654566, 2694
1396258508.785927, 2696
1396258508.917430, 2695
1396258509.049058, 2695
1396258509.180599, 2695
1396258509.311173, 2698
1396258509.442789, 2698
1396258509.574355, 2698
1396258509.705832, 2698
1396258509.837272, 2698
1396258509.968421, 2698
1396258510.098938, 2698
1396258510.230457, 2698
1396258510.361812, 2698
1396258510.493001, 2698
1396258510.624514, 2698
1396258510.755072, 2698
1396258510.886498, 2698
1396258511.017346, 2698
1396258511.148875, 2698
1396258511.280265, 2698
1396258511.410924, 2698
1396258511.542459, 2698
1396258511.674040, 2698
1396258511.805655, 2698
1396258511.937084, 2698
1396258512.068689, 2698
1396258512.200350, 2705
1396258512.331836, 2702
1396258512.463197, 2708
1396258512.594498, 2721
1396258512.726064, 2740
1396258512.857532, 2751
1396258512.988842, 2767
1396258513.120530, 2784
1396258513.252594, 2782
1396258513.384475, 2796
1396258513.516489, 2807
1396258513.648665, 2819
1396258513.779868, 2835
1396258513.911856, 2841
1396258514.044180, 2855
1396258514.176813, 2863
1396258514.309351, 2872
1396258514.441874, 2871
1396258514.573378, 2873
1396258514.705832, 2871
1396258514.838436, 2871
1396258514.970192, 2871
1396258515.102318, 2871
1396258515.234863, 2869
1396258515.367433, 2878
1396258515.499375, 2872
1396258515.631802, 2872
1396258515.764215, 2885
1396258515.895871, 2897
1396258516.028589, 2914
1396258516.160187, 2928
1396258516.292721, 2950
1396258516.425801, 2971
1396258516.557838, 2990
1396258516.690233, 3012
1396258516.823541, 3037
1396258516.957067, 3052
1396258517.090137, 3046
1396258517.222828, 3049
1396258517.356275, 3061
1396258517.489218, 3068
1396258517.622655, 3081
1396258517.756421, 3092
1396258517.888964, 3111
1396258518.022925, 3127
1396258518.156000, 3137
1396258518.289109, 3148
1396258518.423320, 3158
1396258518.557351, 3145
1396258518.691323, 3155
1396258518.825526, 3161
1396258518.959271, 3158
1396258519.092786, 3158
1396258519.226861, 3159
1396258519.360367, 3159
1396258519.494455, 3158
1396258519.628680, 3158
1396258519.762205, 3164
1396258519.896397, 3167
1396258520.030700, 3170
1396258520.164112, 3173
1396258520.298326, 3198
1396258520.432882, 3198
1396258520.567297, 3223
1396258520.701939, 3235
1396258520.836754, 3260
1396258520.970805, 3266
1396258521.104857, 3282
1396258521.239817, 3297
1396258521.374823, 3288
1396258521.509481, 3297
1396258521.644591, 3300
1396258521.778389, 3303
1396258521.912623, 3311
1396258522.047660, 3309
1396258522.182767, 3316
1396258522.317922, 3316
1396258522.453237, 3322
1396258522.588563, 3328
1396258522.723710, 3322
1396258522.858227, 3322
1396258522.993411, 3322
1396258523.128632, 3325
1396258523.262694, 3337
1396258523.397693, 3344
1396258523.532854, 3359
1396258523.668206, 3368
1396258523.803527, 3379
1396258523.939199, 3393
1396258524.074892, 3399
1396258524.209725, 3403
1396258524.345390, 3401
1396258524.481117, 3393
1396258524.616798, 3390
1396258524.752475, 3401
1396258524.888135, 3393
1396258525.023856, 3403
1396258525.159152, 3409
1396258525.294248, 3412
1396258525.429825, 3421
1396258525.565448, 3421
1396258525.700113, 3421
1396258525.835738, 3421
1396258525.971614, 3421
1396258526.107147, 3421
1396258526.242991, 3421
1396258526.378742, 3421
1396258526.513764, 3421
1396258526.649560, 3421
1396258526.785436, 3421
1396258526.921168, 3421
1396258527.057004, 3421
1396258527.192679, 3421
1396258527.328457, 3421
1396258527.464083, 3421
1396258527.599761, 3421
1396258527.735596, 3421
1396258527.871564, 3421
1396258528.007238, 3421
1396258528.142957, 3421
1396258528.278630, 3421
1396258528.413263, 3421
1396258528.549102, 3421
1396258528.684116, 3421
1396258528.819934, 3421
1396258528.955773, 3421
1396258529.090587, 3421
1396258529.226373, 3421
1396258529.361010, 3421
1396258529.496651, 3421
1396258529.632338, 3421
1396258529.768121, 3421
1396258529.903745, 3421
1396258530.039626, 3421
1396258530.175536, 3421
1396258530.310402, 3421
1396258530.446262, 3421
1396258530.582055, 3421
1396258530.716981, 3421
1396258530.852790, 3421
1396258530.987734, 3421
1396258531.123429, 3421
1396258531.258591, 3421
1396258531.393990, 3421
1396258531.529627, 3421
1396258531.664645, 3421
1396258531.800209, 3421
1396258531.936035, 3421
1396258532.071775, 3421
1396258532.206577, 3421
1396258532.342297, 3421
1396258532.478171, 3421
1396258532.613975, 3421
1396258532.749696, 3421
1396258532.884373, 3421
1396258533.019981, 3421
1396258533.155711, 3421
1396258533.291295, 3421
1396258533.427027, 3421
1396258533.562676, 3421
1396258533.698111, 3421
1396258533.833689, 3421
1396258533.969145, 3421
1396258534.104872, 3421
1396258534.240712, 3421
1396258534.376554, 3421
1396258534.512188, 3421
1396258534.648064, 3421
1396258534.783866, 3421
1396258534.919527, 3421
1396258535.054219, 3421
1396258535.188751, 3421
1396258535.324457, 3421
1396258535.459232, 3421
1396258535.594681, 3421
1396258535.730440, 3421
1396258535.866247, 3421
1396258536.001585, 3421
1396258536.137244, 3421
1396258536.273120, 3421
1396258536.408774, 3421
1396258536.544483, 3421
1396258536.680384, 3421
1396258536.816077, 3421
1396258536.951942, 3421
1396258537.087721, 3421
1396258537.223436, 3421
1396258537.358164, 3421
1396258537.493558, 3421
1396258537.629264, 3421
1396258537.765128, 3421
1396258537.899833, 3421
1396258538.035598, 3421
1396258538.171397, 3421
1396258538.307147, 3421
1396258538.443004, 3421
1396258538.578754, 3421
1396258538.714404, 3421
1396258538.850215, 3421
1396258538.985919, 3421
1396258539.121651, 3421
1396258539.256675, 3421
1396258539.392102, 3421
1396258539.527690, 3421
1396258539.663358, 3421
1396258539.798945, 3421
1396258539.934715, 3421
1396258540.070615, 3421
1396258540.206497, 3421
1396258540.342348, 3421
1396258540.478133, 3421
1396258540.613872, 3421
1396258540.749715, 3421
1396258540.885577, 3421
1396258541.021453, 3421
1396258541.157161, 3421
1396258541.292375, 3421
1396258541.428078, 3421
1396258541.563703, 3421
1396258541.698265, 3421
1396258541.833788, 3421
1396258541.968605, 3421
1396258542.103535, 3421
1396258542.239217, 3421
1396258542.375025, 3421
1396258542.510659, 3421
1396258542.646511, 3421
1396258542.782359, 3421
1396258542.918221, 3421
1396258543.053424, 3421
1396258543.189293, 3421
1396258543.325150, 3421
1396258543.460757, 3421
1396258543.595756, 3421
1396258543.731429, 3421
1396258543.867244, 3421
1396258544.002761, 3421
1396258544.138342, 3421
1396258544.273984, 3421
1396258544.409670, 3421
1396258544.545421, 3421
1396258544.681327, 3421
1396258544.816097, 3421
1396258544.952015, 3421
1396258545.087839, 3421
1396258545.223600, 3421
1396258545.358916, 3421
1396258545.494371, 3421
1396258545.630089, 3421
1396258545.765875, 3421
1396258545.900474, 3421
1396258546.036213, 3421
1396258546.172009, 3421
1396258546.307839, 3421
1396258546.443600, 3421
1396258546.578432, 3421
1396258546.713991, 3421
1396258546.849744, 3421
1396258546.985463, 3421
1396258547.121251, 3421
1396258547.256403, 3421
1396258547.391919, 3421
1396258547.527657, 3421
1396258547.663276, 3421
1396258547.798183, 3421
1396258547.933946, 3421
1396258548.069534, 3421
1396258548.205233, 3421
1396258548.341112, 3421
1396258548.476878, 3421
1396258548.612519, 3421
1396258548.748191, 3421
1396258548.883974, 3421
1396258549.019031, 3421
1396258549.153795, 3421
1396258549.288317, 3421
1396258549.424020, 3421
1396258549.558845, 3421
1396258549.693377, 3421
1396258549.829047, 3421
1396258549.964796, 3421
1396258550.099569, 3421
1396258550.235313, 3421
1396258550.371184, 3421
1396258550.505941, 3421
1396258550.641304, 3421
1396258550.776426, 3421
1396258550.911954, 3421
1396258551.047766, 3421
1396258551.183501, 3421
1396258551.319105, 3421
1396258551.453686, 3421
1396258551.589241, 3421
1396258551.724355, 3421
1396258551.858978, 3421
1396258551.994563, 3421
1396258552.130218, 3421
1396258552.266069, 3421
1396258552.400820, 3421
1396258552.536505, 3421
1396258552.672383, 3421
1396258552.808088, 3421
1396258552.943887, 3421
1396258553.079595, 3421
1396258553.215431, 3421
1396258553.351021, 3421
1396258553.486816, 3421
1396258553.622598, 3421
1396258553.757274, 3421
1396258553.891956, 3421
1396258554.027649, 3421
1396258554.163194, 3421
1396258554.298469, 3421
1396258554.434117, 3421
1396258554.569868, 3421
1396258554.704562, 3421
1396258554.840258, 3421
1396258554.976126, 3421
1396258555.111944, 3421
1396258555.247839, 3421
1396258555.383413, 3421
1396258555.519074, 3421
1396258555.654744, 3421
1396258555.790278, 3421
1396258555.925857, 3421
1396258556.061183, 3421
1396258556.196782, 3421
1396258556.332549, 3421
1396258556.468458, 3421
1396258556.604416, 3421
1396258556.740095, 3421
1396258556.875910, 3421
1396258557.011817, 3421
1396258557.147552, 3421
1396258557.283293, 3421
1396258557.419066, 3421
1396258557.554632, 3421
1396258557.690115, 3421
1396258557.825810, 3421
1396258557.961449, 3421
1396258558.096423, 3421
1396258558.232212, 3421
1396258558.367232, 3421
1396258558.502682, 3421
1396258558.638462, 3421
1396258558.773463, 3421
1396258558.908047, 3421
1396258559.043681, 3421
1396258559.179567, 3421
1396258559.315412, 3421
1396258559.451198, 3421
1396258559.586987, 3421
1396258559.722828, 3421
1396258559.857666, 3421
1396258559.993133, 3421
1396258560.128964, 3421
1396258560.264635, 3421
1396258560.399451, 3421
1396258560.535254, 3421
1396258560.671117, 3421
1396258560.806961, 3421
1396258560.942777, 3421
1396258561.077365, 3421
1396258561.212988, 3421
1396258561.348857, 3421
1396258561.484718, 3421
1396258561.620565, 3421
1396258561.755169, 3421
1396258561.890690, 3421
1396258562.026435, 3421
1396258562.162079, 3421
1396258562.297810, 3421
1396258562.433717, 3421
1396258562.569362, 3421
1396258562.705300, 3421
1396258562.841075, 3421
1396258562.976972, 3421
1396258563.112588, 3421
1396258563.248352, 3421
1396258563.384188, 3421
1396258563.519899, 3421
1396258563.654829, 3421
1396258563.790284, 3421
1396258563.926020, 3421
1396258564.061274, 3421
1396258564.196911, 3421
1396258564.332618, 3421
1396258564.468340, 3421
1396258564.604127, 3421
1396258564.739859, 3421
1396258564.874723, 3421
1396258565.010346, 3421
1396258565.145042, 3421
1396258565.280807, 3421
1396258565.416622, 3421
1396258565.552430, 3421
1396258565.687559, 3421
1396258565.822927, 3421
1396258565.958332, 3421
1396258566.094013, 3421
1396258566.229711, 3421
1396258566.365511, 3421
1396258566.500563, 3421
1396258566.636368, 3421
1396258566.771718, 3421
1396258566.906684, 3421
1396258567.042503, 3421
1396258567.177774, 3421
1396258567.313435, 3421
1396258567.449033, 3421
1396258567.584793, 3421
1396258567.720569, 3421
1396258567.855391, 3421
1396258567.990996, 3421
1396258568.126689, 3421
1396258568.262508, 3421
1396258568.398130, 3421
1396258568.534025, 3421
1396258568.669971, 3421
1396258568.805615, 3421
1396258568.941316, 3421
1396258569.076652, 3421
1396258569.211170, 3421
1396258569.347063, 3421
1396258569.483025, 3421
1396258569.618808, 3421
1396258569.754594, 3421
1396258569.890042, 3421
1396258570.025806, 3421
1396258570.160826, 3421
1396258570.295572, 3421
1396258570.431286, 3421
1396258570.567066, 3421
1396258570.701783, 3421
1396258570.837532, 3421
1396258570.972629, 3421
1396258571.108285, 3421
1396258571.244069, 3421
1396258571.379965, 3421
1396258571.515703, 3421
1396258571.651644, 3421
1396258571.787454, 3421
1396258571.923236, 3421
1396258572.058844, 3421
1396258572.193317, 3421
1396258572.329056, 3421
1396258572.464835, 3421
1396258572.600590, 3421
1396258572.736422, 3421
1396258572.871884, 3421
1396258573.006440, 3421
1396258573.142084, 3421
1396258573.277904, 3421
1396258573.413600, 3421
1396258573.549473, 3421
1396258573.685340, 3421
1396258573.821203, 3421
1396258573.955834, 3421
1396258574.091331, 3421
1396258574.227057, 3421
1396258574.362831, 3421
1396258574.498572, 3421
1396258574.634369, 3421
1396258574.770144, 3421
1396258574.905991, 3421
1396258575.041844, 3421
1396258575.177662, 3421
1396258575.313456, 3421
1396258575.449283, 3421
1396258575.585174, 3421
1396258575.720159, 3421
1396258575.855460, 3421
1396258575.991234, 3421
1396258576.127033, 3421
1396258576.262402, 3421
1396258576.398179, 3421
1396258576.533970, 3421
1396258576.669815, 3421
1396258576.805552, 3421
1396258576.941283, 3421
1396258577.076190, 3421
1396258577.211866, 3421
1396258577.347592, 3421
1396258577.483305, 3421
1396258577.619034, 3421
1396258577.754793, 3421
1396258577.890444, 3421
1396258578.026152, 3421
1396258578.161142, 3421
1396258578.297066, 3421
1396258578.432940, 3421
1396258578.568397, 3421
1396258578.704343, 3421
1396258578.840148, 3421
1396258578.975143, 3421
1396258579.110640, 3421
1396258579.246493, 3421
1396258579.382378, 3421
1396258579.517618, 3421
1396258579.652402, 3421
1396258579.788124, 3421
1396258579.924040, 3421
1396258580.059116, 3421
1396258580.194797, 3421
1396258580.330630, 3421
1396258580.466448, 3421
1396258580.602368, 3421
1396258580.738160, 3421
1396258580.873734, 3421
1396258581.009454, 3421
1396258581.145140, 3421
1396258581.279709, 3421
1396258581.414277, 3421
1396258581.549869, 3421
1396258581.685769, 3421
1396258581.821384, 3421
1396258581.956276, 3421
1396258582.092054, 3421
1396258582.227857, 3421
1396258582.363487, 3421
1396258582.499316, 3421
1396258582.635136, 3421
1396258582.769912, 3421
1396258582.904611, 3421
1396258583.040416, 3421
1396258583.176285, 3421
1396258583.311913, 3421
1396258583.447741, 3421
1396258583.583510, 3421
1396258583.719381, 3421
1396258583.855172, 3421
1396258583.990737, 3421
1396258584.126579, 3421
1396258584.261461, 3421
1396258584.397182, 3421
1396258584.532945, 3421
1396258584.668609, 3421
1396258584.803634, 3421
1396258584.939511, 3421
1396258585.075323, 3421
1396258585.210838, 3421
1396258585.346630, 3421
1396258585.481503, 3421
1396258585.616205, 3421
1396258585.751831, 3421
1396258585.886985, 3421
1396258586.022762, 3421
1396258586.157900, 3421
1396258586.293578, 3421
1396258586.429441, 3421
1396258586.565040, 3421
1396258586.700882, 3421
1396258586.836726, 3421
1396258586.972500, 3421
1396258587.107024, 3421
1396258587.242699, 3421
1396258587.377852, 3421
1396258587.513413, 3421
1396258587.649204, 3421
1396258587.784906, 3421
1396258587.920583, 3421
1396258588.055380, 3421
1396258588.190831, 3421
1396258588.326617, 3421
1396258588.462156, 3421
1396258588.597849, 3421
1396258588.733532, 3421
1396258588.869269, 3421
1396258589.004174, 3421
1396258589.139918, 3421
1396258589.275726, 3421
1396258589.411659, 3421
1396258589.546657, 3421
1396258589.681874, 3421
1396258589.817709, 3421
1396258589.953403, 3421
1396258590.088844, 3421
1396258590.224555, 3421
1396258590.360073, 3421
1396258590.495721, 3421
1396258590.631522, 3421
1396258590.767406, 3421
1396258590.903144, 3421
1396258591.038857, 3421
1396258591.173397, 3421
1396258591.308003, 3421
1396258591.443699, 3421
1396258591.579326, 3421
1396258591.714074, 3421
1396258591.849925, 3421
1396258591.985794, 3421
1396258592.121557, 3421
1396258592.256901, 3421
1396258592.392372, 3421
1396258592.528082, 3421
1396258592.663888, 3421
1396258592.799401, 3421
1396258592.935157, 3421
1396258593.070781, 3421
1396258593.205640, 3421
1396258593.341421, 3421
1396258593.475975, 3421
1396258593.611662, 3421
1396258593.747530, 3421
1396258593.883201, 3421
1396258594.018981, 3421
1396258594.154696, 3421
1396258594.289916, 3421
1396258594.425619, 3421
1396258594.561182, 3421
1396258594.695802, 3421
1396258594.831374, 3421
1396258594.967122, 3421
1396258595.102739, 3421
1396258595.238500, 3421
1396258595.374346, 3421
1396258595.510207, 3421
1396258595.645987, 3421
1396258595.781648, 3421
1396258595.917385, 3421
1396258596.052128, 3421
1396258596.186700, 3421
1396258596.322468, 3421
1396258596.457352, 3421
1396258596.592670, 3421
1396258596.728419, 3421
1396258596.864233, 3421
1396258596.999945, 3421
1396258597.135694, 3421
1396258597.270801, 3421
1396258597.405471, 3421
1396258597.541201, 3421
1396258597.676866, 3421
1396258597.812646, 3421
1396258597.948483, 3421
1396258598.084380, 3421
1396258598.220263, 3421
1396258598.355664, 3421
1396258598.490392, 3421
1396258598.626204, 3421
1396258598.761858, 3421
1396258598.897602, 3421
1396258599.033486, 3421
1396258599.169306, 3421
1396258599.304841, 3421
1396258599.440688, 3421
1396258599.576491, 3421
1396258599.712312, 3421
1396258599.848135, 3421
1396258599.983872, 3421
1396258600.119677, 3421
1396258600.254642, 3421
1396258600.389522, 3421
1396258600.525209, 3421
1396258600.660824, 3421
1396258600.795583, 3421
1396258600.931202, 3421
1396258601.066995, 3421
1396258601.202674, 3421
1396258601.338524, 3421
1396258601.474344, 3421
1396258601.610116, 3421
1396258601.745941, 3421
1396258601.881696, 3421
1396258602.017583, 3421
1396258602.153358, 3421
1396258602.289011, 3421
1396258602.424862, 3421
1396258602.559781, 3421
1396258602.694774, 3421
1396258602.830378, 3421
1396258602.966138, 3421
1396258603.100991, 3421
1396258603.236669, 3421
1396258603.372471, 3421
1396258603.507279, 3421
1396258603.643068, 3421
1396258603.777681, 3421
1396258603.912744, 3421
1396258604.048419, 3421
1396258604.184175, 3421
1396258604.319965, 3421
1396258604.455499, 3421
1396258604.590311, 3421
1396258604.726013, 3421
1396258604.861837, 3421
1396258604.997377, 3421
1396258605.132956, 3421
1396258605.268682, 3421
1396258605.404368, 3419
1396258605.539971, 3421
1396258605.674529, 3419
1396258605.810248, 3421
1396258605.945954, 3419
1396258606.081840, 3419
1396258606.217657, 3419
1396258606.353340, 3419
1396258606.488461, 3419
1396258606.624178, 3419
1396258606.759792, 3419
1396258606.895431, 3419
1396258607.031252, 3419
1396258607.167071, 3419
1396258607.302905, 3419
1396258607.438709, 3419
1396258607.574362, 3419
1396258607.709890, 3419
1396258607.845691, 3419
1396258607.981455, 3419
1396258608.117198, 3419
1396258608.252018, 3419
1396258608.387763, 3430
1396258608.523328, 3419
1396258608.657941, 3419
1396258608.793549, 3430
1396258608.929404, 3419
1396258609.065182, 3419
1396258609.200950, 3419
1396258609.336823, 3419
1396258609.472674, 3419
1396258609.608370, 3419
1396258609.744188, 3419
1396258609.879971, 3419
1396258610.015529, 3421
1396258610.151192, 3421
1396258610.286081, 3419
1396258610.421783, 3421
1396258610.556836, 3421
1396258610.691312, 3421
1396258610.826976, 3419
1396258610.962735, 3419
1396258611.098472, 3419
1396258611.234149, 3419
1396258611.370057, 3419
1396258611.505969, 3419
1396258611.640850, 3419
1396258611.776566, 3419
1396258611.912344, 3421
1396258612.048053, 3421
1396258612.183735, 3419
1396258612.318518, 3421
1396258612.454213, 3421
1396258612.589080, 3421
1396258612.724813, 3419
1396258612.860513, 3419
1396258612.996077, 3419
1396258613.131850, 3419
1396258613.267797, 3419
1396258613.403752, 3419
1396258613.539507, 3421
1396258613.674443, 3421
1396258613.810191, 3421
1396258613.945969, 3419
1396258614.081775, 3421
1396258614.216980, 3421
1396258614.352764, 3419
1396258614.488086, 3421
1396258614.623791, 3419
1396258614.759340, 3419
1396258614.894830, 3419
1396258615.030569, 3419
1396258615.166400, 3419
1396258615.301190, 3419
1396258615.436968, 3419
1396258615.572751, 3419
1396258615.707664, 3419
1396258615.843546, 3419
1396258615.979438, 3419
1396258616.115154, 3419
1396258616.250992, 3419
1396258616.386801, 3419
1396258616.522591, 3419
1396258616.658142, 3419
1396258616.792738, 3419
1396258616.928536, 3419
1396258617.064477, 3419
1396258617.200152, 3419
1396258617.336092, 3419
