1396258471.288631, 3, -65, -59
1396258471.337793, 2, -74, -59
1396258471.374768, 4, -65, -59
1396258471.380283, 5, -50, -59
1396258471.391279, 3, -61, -59
1396258471.479762, 5, -51, -59
1396258471.485094, 4, -64, -59
1396258471.590496, 5, -55, -59
1396258471.596470, 4, -76, -59
1396258471.602166, 3, -65, -59
1396258471.612515, 1, -71, -59
1396258471.695289, 4, -66, -59
1396258471.909405, 4, -76, -59
1396258472.175458, 2, -72, -59
1396258472.282779, 2, -72, -59
1396258472.386711, 2, -72, -59
1396258472.492313, 2, -77, -59
1396258472.567580, 1, -81, -59
1396258472.672692, 1, -80, -59
1396258472.770578, 3, -63, -59
1396258472.781594, 1, -81, -59
1396258472.811723, 2, -77, -59
1396258472.875658, 4, -66, -59
1396258472.890425, 1, -81, -59
1396258472.978710, 4, -67, -59
1396258472.984546, 3, -62, -59
1396258472.994056, 1, -81, -59
1396258473.065621, 5, -53, -59
1396258473.080494, 4, -67, -59
1396258473.089480, 3, -65, -59
1396258473.099374, 1, -74, -59
1396258473.167613, 5, -52, -59
1396258473.180668, 4, -67, -59
1396258473.190367, 3, -63, -59
1396258473.267494, 5, -52, -59
1396258473.285511, 4, -67, -59
1396258473.293156, 3, -63, -59
1396258473.373331, 5, -52, -59
1396258473.395263, 4, -73, -59
1396258473.401047, 3, -65, -59
1396258473.418434, 1, -73, -59
1396258473.481619, 5, -52, -59
1396258473.586715, 5, -52, -59
1396258473.689677, 5, -54, -59
1396258473.715704, 4, -74, -59
1396258473.721150, 3, -65, -59
1396258473.902666, 5, -52, -59
1396258473.968478, 2, -71, -59
1396258474.010151, 5, -54, -59
1396258474.075705, 2, -71, -59
1396258474.177696, 2, -71, -59
1396258474.282696, 2, -71, -59
1396258474.389718, 2, -71, -59
1396258474.472339, 1, -83, -59
1396258474.493177, 2, -71, -59
1396258474.571634, 3, -62, -59
1396258474.577200, 1, -83, -59
1396258474.601268, 2, -77, -59
1396258474.677656, 3, -62, -59
1396258474.683191, 1, -82, -59
1396258474.782613, 3, -62, -59
1396258474.911672, 2, -77, -59
1396258474.991434, 3, -62, -59
1396258475.065132, 4, -66, -59
1396258475.170677, 4, -67, -59
1396258475.202637, 3, -65, -59
1396258475.209070, 1, -74, -59
1396258475.278624, 4, -67, -59
1396258475.378569, 4, -67, -59
1396258475.388284, 5, -52, -59
1396258475.487662, 4, -71, -59
1396258475.517405, 1, -75, -59
1396258475.523025, 3, -66, -59
1396258475.586629, 4, -66, -59
1396258475.596063, 5, -52, -59
1396258475.802616, 4, -77, -59
1396258475.808136, 5, -52, -59
1396258475.828580, 3, -65, -59
1396258475.836234, 1, -74, -59
1396258476.109652, 4, -76, -59
1396258476.115583, 5, -53, -59
1396258476.366304, 2, -71, -59
1396258476.468379, 3, -62, -59
1396258476.475142, 1, -84, -59
1396258476.479970, 2, -70, -59
1396258476.568318, 3, -62, -59
1396258476.574363, 1, -84, -59
1396258476.670546, 3, -62, -59
1396258476.676097, 2, -70, -59
1396258476.682094, 1, -86, -59
1396258476.772229, 3, -62, -59
1396258476.778174, 2, -70, -59
1396258476.784018, 1, -87, -59
1396258476.882566, 3, -63, -59
1396258476.888096, 2, -70, -59
1396258476.893992, 1, -86, -59
1396258476.984592, 3, -62, -59
1396258476.990327, 2, -70, -59
1396258476.996054, 1, -71, -59
1396258477.088605, 3, -62, -59
1396258477.094191, 1, -82, -59
1396258477.100125, 2, -70, -59
1396258477.298258, 3, -65, -59
1396258477.305130, 1, -72, -59
1396258477.310052, 2, -77, -59
1396258477.369315, 4, -66, -59
1396258477.477591, 4, -67, -59
1396258477.574547, 5, -55, -59
1396258477.581013, 4, -66, -59
1396258477.607721, 3, -64, -59
1396258477.613128, 1, -71, -59
1396258477.622375, 2, -75, -59
1396258477.680506, 5, -54, -59
1396258477.786581, 4, -66, -59
1396258477.792397, 5, -55, -59
1396258477.895057, 4, -74, -59
1396258477.901778, 5, -56, -59
1396258477.995059, 4, -66, -59
1396258478.205590, 4, -74, -59
1396258478.211989, 5, -56, -59
1396258478.508539, 4, -74, -59
1396258478.772423, 1, -88, -59
1396258478.778485, 2, -70, -59
1396258478.871540, 3, -62, -59
1396258478.878002, 1, -89, -59
1396258478.883966, 2, -69, -59
1396258479.080546, 3, -62, -59
1396258479.088151, 1, -71, -59
1396258479.095147, 2, -77, -59
1396258479.188497, 3, -62, -59
1396258479.295060, 3, -62, -59
1396258479.396045, 3, -64, -59
1396258479.406205, 1, -71, -59
1396258479.412963, 2, -77, -59
1396258479.468306, 5, -54, -59
1396258479.571480, 4, -66, -59
1396258479.577908, 5, -54, -59
1396258479.675522, 4, -67, -59
1396258479.681422, 5, -54, -59
1396258479.711483, 3, -64, -59
1396258479.783407, 4, -66, -59
1396258479.789032, 5, -54, -59
1396258479.884502, 4, -66, -59
1396258479.985502, 4, -66, -59
1396258480.090269, 5, -54, -59
1396258480.096134, 4, -66, -59
1396258480.297463, 5, -56, -59
1396258480.468240, 2, -69, -59
1396258480.614432, 5, -57, -59
1396258480.676458, 2, -70, -59
1396258480.777266, 2, -71, -59
1396258480.784941, 1, -87, -59
1396258480.880088, 2, -71, -59
1396258480.887970, 1, -72, -59
1396258480.930469, 5, -56, -59
1396258480.985463, 2, -71, -59
1396258480.991546, 1, -86, -59
1396258481.073455, 3, -62, -59
1396258481.092954, 2, -72, -59
1396258481.180463, 3, -62, -59
1396258481.286472, 3, -62, -59
1396258481.369243, 4, -66, -59
1396258481.391458, 3, -62, -59
1396258481.400100, 2, -72, -59
1396258481.479272, 4, -66, -59
1396258481.492036, 3, -64, -59
1396258481.510211, 2, -80, -59
1396258481.515749, 1, -73, -59
1396258481.588420, 4, -66, -59
1396258481.593924, 3, -63, -59
1396258481.691207, 4, -66, -59
1396258481.773437, 5, -55, -59
1396258481.795055, 4, -77, -59
1396258481.802070, 3, -65, -59
1396258481.817230, 2, -80, -59
1396258481.878441, 5, -55, -59
1396258481.985440, 5, -55, -59
1396258482.089446, 5, -55, -59
1396258482.111250, 4, -77, -59
1396258482.119816, 3, -64, -59
1396258482.215423, 4, -65, -59
1396258482.410392, 5, -55, -59
1396258482.870378, 1, -87, -59
1396258482.972375, 1, -87, -59
1396258483.072114, 1, -88, -59
1396258483.174191, 1, -87, -59
1396258483.182012, 2, -71, -59
1396258483.270363, 3, -63, -59
1396258483.281203, 1, -87, -59
1396258483.286880, 2, -71, -59
1396258483.379338, 3, -62, -59
1396258483.390201, 1, -87, -59
1396258483.395837, 2, -71, -59
1396258483.485984, 3, -62, -59
1396258483.497841, 1, -85, -59
1396258483.503662, 2, -71, -59
1396258483.594882, 3, -64, -59
1396258483.667987, 4, -65, -59
1396258483.694780, 3, -62, -59
1396258483.771323, 5, -55, -59
1396258483.777189, 4, -65, -59
1396258483.796981, 3, -62, -59
1396258483.876385, 4, -65, -59
1396258483.881912, 5, -56, -59
1396258483.906342, 3, -64, -59
1396258483.914807, 2, -77, -59
1396258483.982299, 5, -56, -59
1396258483.987955, 4, -65, -59
1396258484.088375, 5, -55, -59
1396258484.094341, 4, -64, -59
1396258484.125319, 2, -72, -59
1396258484.191925, 5, -55, -59
1396258484.295870, 5, -56, -59
1396258484.504342, 4, -77, -59
1396258484.510421, 5, -55, -59
1396258484.769293, 1, -88, -59
1396258484.873192, 1, -88, -59
1396258484.979325, 1, -87, -59
1396258485.088934, 1, -72, -59
1396258485.171295, 3, -62, -59
1396258485.193886, 1, -85, -59
1396258485.271128, 3, -62, -59
1396258485.298921, 1, -85, -59
1396258485.367176, 2, -72, -59
1396258485.372745, 3, -62, -59
1396258485.408401, 1, -72, -59
1396258485.468180, 2, -72, -59
1396258485.474328, 3, -63, -59
1396258485.571282, 2, -72, -59
1396258485.577210, 3, -62, -59
1396258485.674054, 2, -71, -59
1396258485.681187, 3, -63, -59
1396258485.716237, 1, -72, -59
1396258485.777286, 2, -71, -59
1396258485.791110, 3, -63, -59
1396258485.886299, 2, -71, -59
1396258485.892208, 3, -64, -59
1396258485.972345, 5, -56, -59
1396258485.994956, 2, -74, -59
1396258486.000687, 3, -64, -59
1396258486.073298, 4, -66, -59
1396258486.079756, 5, -57, -59
1396258486.180284, 4, -65, -59
1396258486.287140, 5, -57, -59
1396258486.292870, 4, -73, -59
1396258486.312105, 2, -75, -59
1396258486.317873, 3, -64, -59
1396258486.388221, 5, -57, -59
1396258486.393966, 4, -66, -59
1396258486.490150, 5, -56, -59
1396258486.497715, 4, -66, -59
1396258486.598811, 5, -56, -59
1396258486.605432, 4, -77, -59
1396258486.703024, 5, -55, -59
1396258486.709920, 4, -66, -59
1396258486.915257, 5, -57, -59
1396258486.969033, 1, -83, -59
1396258487.072979, 1, -84, -59
1396258487.182242, 1, -84, -59
1396258487.286279, 1, -84, -59
1396258487.373263, 2, -72, -59
1396258487.390942, 1, -84, -59
1396258487.477166, 2, -72, -59
1396258487.500920, 1, -70, -59
1396258487.580240, 2, -72, -59
1396258487.670224, 3, -63, -59
1396258487.688812, 2, -71, -59
1396258487.773235, 3, -62, -59
1396258487.794693, 2, -77, -59
1396258487.815780, 1, -70, -59
1396258487.881026, 3, -62, -59
1396258487.894728, 2, -71, -59
1396258487.967902, 4, -67, -59
1396258487.989783, 3, -62, -59
1396258487.995621, 2, -71, -59
1396258488.073150, 4, -67, -59
1396258488.096773, 2, -75, -59
1396258488.102520, 3, -65, -59
1396258488.177237, 4, -67, -59
1396258488.198999, 2, -71, -59
1396258488.276821, 4, -67, -59
1396258488.385217, 4, -66, -59
1396258488.401857, 3, -65, -59
1396258488.410698, 2, -74, -59
1396258488.472158, 5, -55, -59
1396258488.489884, 4, -66, -59
1396258488.573241, 5, -55, -59
1396258488.611030, 3, -63, -59
1396258488.624796, 2, -71, -59
1396258488.676139, 5, -55, -59
1396258488.783632, 5, -56, -59
1396258488.884197, 5, -56, -59
1396258488.989223, 5, -61, -59
1396258489.009648, 4, -80, -59
1396258489.094210, 5, -57, -59
1396258489.165978, 1, -80, -59
1396258489.269128, 1, -80, -59
1396258489.308479, 5, -59, -59
1396258489.376000, 1, -80, -59
1396258489.486179, 1, -80, -59
1396258489.595109, 1, -73, -59
1396258489.620150, 5, -61, -59
1396258489.670054, 3, -62, -59
1396258489.771826, 2, -71, -59
1396258489.777825, 3, -62, -59
1396258489.910988, 1, -72, -59
1396258489.981135, 3, -62, -59
1396258490.082104, 2, -72, -59
1396258490.087869, 3, -63, -59
1396258490.184787, 2, -72, -59
1396258490.194575, 3, -66, -59
1396258490.267972, 4, -65, -59
1396258490.286935, 2, -72, -59
1396258490.378164, 4, -65, -59
1396258490.395645, 2, -72, -59
1396258490.488101, 4, -78, -59
1396258490.540095, 1, -72, -59
1396258490.591124, 4, -65, -59
1396258490.766678, 5, -54, -59
1396258490.806696, 4, -78, -59
1396258490.869008, 5, -61, -59
1396258490.977138, 5, -55, -59
1396258491.067012, 1, -81, -59
1396258491.086963, 5, -57, -59
1396258491.168923, 1, -82, -59
1396258491.194675, 5, -55, -59
1396258491.279134, 1, -83, -59
1396258491.294613, 5, -54, -59
1396258491.382139, 1, -86, -59
1396258491.400968, 5, -58, -59
1396258491.488096, 1, -85, -59
1396258491.698089, 1, -72, -59
1396258491.711955, 5, -58, -59
1396258491.768884, 3, -62, -59
1396258491.806171, 1, -81, -59
1396258491.813555, 5, -54, -59
1396258491.867749, 4, -65, -59
1396258491.871846, 3, -62, -59
1396258491.972112, 4, -65, -59
1396258492.069083, 2, -71, -59
1396258492.074989, 4, -65, -59
1396258492.080444, 3, -62, -59
1396258492.171114, 2, -71, -59
1396258492.176639, 4, -65, -59
1396258492.182631, 3, -62, -59
1396258492.273744, 2, -71, -59
1396258492.279562, 4, -65, -59
1396258492.374882, 2, -71, -59
1396258492.388071, 4, -65, -59
1396258492.393503, 3, -62, -59
1396258492.484033, 2, -71, -59
1396258492.490428, 3, -63, -59
1396258492.496509, 4, -65, -59
1396258492.585079, 2, -71, -59
1396258492.599571, 3, -65, -59
1396258492.672069, 5, -55, -59
1396258492.686587, 2, -71, -59
1396258492.781063, 5, -57, -59
1396258492.796688, 2, -71, -59
1396258492.891667, 5, -63, -59
1396258492.898431, 2, -75, -59
1396258492.921857, 3, -65, -59
1396258492.993629, 5, -56, -59
1396258493.094973, 5, -56, -59
1396258493.103576, 2, -71, -59
1396258493.112681, 4, -66, -59
1396258493.200875, 5, -56, -59
1396258493.210589, 2, -74, -59
1396258493.214456, 4, -78, -59
1396258493.365518, 1, -83, -59
1396258493.474042, 1, -84, -59
1396258493.513795, 2, -77, -59
1396258493.578862, 1, -84, -59
1396258493.683026, 1, -83, -59
1396258493.792600, 1, -72, -59
1396258493.875000, 3, -62, -59
1396258493.974899, 3, -63, -59
1396258494.076839, 3, -63, -59
1396258494.111768, 1, -72, -59
1396258494.167966, 4, -65, -59
1396258494.181908, 3, -63, -59
1396258494.275001, 4, -65, -59
1396258494.290697, 3, -63, -59
1396258494.381022, 4, -65, -59
1396258494.398619, 3, -65, -59
1396258494.487930, 4, -66, -59
1396258494.592610, 4, -66, -59
1396258494.670965, 2, -70, -59
1396258494.703845, 4, -76, -59
1396258494.713508, 3, -65, -59
1396258494.768836, 5, -54, -59
1396258494.774906, 2, -70, -59
1396258494.874001, 2, -71, -59
1396258494.879497, 5, -55, -59
1396258495.025805, 4, -79, -59
1396258495.032501, 3, -65, -59
1396258495.091014, 2, -71, -59
1396258495.309923, 2, -77, -59
1396258495.567848, 1, -79, -59
1396258495.672002, 1, -79, -59
1396258495.772807, 1, -79, -59
1396258495.877960, 1, -79, -59
1396258495.969931, 3, -62, -59
1396258495.977467, 1, -80, -59
1396258496.065671, 4, -66, -59
1396258496.072358, 3, -62, -59
1396258496.080816, 1, -80, -59
1396258496.174714, 3, -62, -59
1396258496.184646, 1, -81, -59
1396258496.282971, 4, -66, -59
1396258496.292484, 1, -83, -59
1396258496.379957, 2, -71, -59
1396258496.385337, 4, -66, -59
1396258496.393363, 1, -87, -59
1396258496.484912, 2, -71, -59
1396258496.491247, 3, -65, -59
1396258496.496283, 4, -77, -59
1396258496.502317, 1, -72, -59
1396258496.588793, 2, -72, -59
1396258496.691536, 2, -71, -59
1396258496.793550, 2, -77, -59
1396258496.814909, 1, -73, -59
1396258497.105754, 2, -73, -59
1396258497.465615, 5, -57, -59
1396258497.570930, 5, -57, -59
1396258497.675763, 5, -56, -59
1396258497.781878, 5, -57, -59
1396258497.889850, 5, -59, -59
1396258497.965682, 4, -66, -59
1396258497.972565, 1, -82, -59
1396258497.992495, 5, -59, -59
1396258498.073908, 1, -81, -59
1396258498.091430, 5, -62, -59
1396258498.167564, 4, -66, -59
1396258498.175418, 3, -62, -59
1396258498.272709, 4, -65, -59
1396258498.280840, 1, -81, -59
1396258498.286727, 3, -63, -59
1396258498.376652, 4, -65, -59
1396258498.385571, 1, -82, -59
1396258498.392445, 3, -62, -59
1396258498.480866, 4, -65, -59
1396258498.488491, 1, -82, -59
1396258498.498467, 3, -63, -59
1396258498.569606, 2, -70, -59
1396258498.582706, 4, -66, -59
1396258498.594320, 1, -72, -59
1396258498.604866, 3, -65, -59
1396258498.672861, 2, -71, -59
1396258498.687638, 4, -66, -59
1396258498.698524, 1, -81, -59
1396258498.782239, 2, -70, -59
1396258498.797430, 4, -66, -59
1396258498.892482, 2, -75, -59
1396258498.903640, 4, -77, -59
1396258498.910381, 1, -72, -59
1396258498.917288, 3, -65, -59
1396258498.994364, 2, -71, -59
1396258499.200866, 2, -76, -59
1396258499.220583, 1, -73, -59
1396258499.573817, 5, -63, -59
1396258499.676687, 5, -62, -59
1396258499.780815, 5, -62, -59
1396258499.872836, 3, -63, -59
1396258499.888477, 5, -62, -59
1396258499.977618, 3, -63, -59
1396258499.995284, 5, -62, -59
1396258500.064363, 1, -81, -59
1396258500.087827, 3, -65, -59
1396258500.167431, 1, -81, -59
1396258500.188547, 3, -62, -59
1396258500.264670, 4, -65, -59
1396258500.294353, 3, -63, -59
1396258500.369810, 4, -65, -59
1396258500.378511, 1, -81, -59
1396258500.469778, 4, -65, -59
1396258500.481645, 1, -81, -59
1396258500.563344, 2, -70, -59
1396258500.570228, 4, -65, -59
1396258500.581274, 1, -81, -59
1396258500.667659, 2, -70, -59
1396258500.679355, 4, -65, -59
1396258500.687243, 1, -72, -59
1396258500.711607, 3, -65, -59
1396258500.775402, 2, -70, -59
1396258500.788657, 4, -65, -59
1396258500.797509, 1, -81, -59
1396258500.881802, 2, -71, -59
1396258500.889251, 4, -65, -59
1396258500.983791, 2, -70, -59
1396258500.993319, 4, -77, -59
1396258501.011360, 1, -72, -59
1396258501.064241, 5, -59, -59
1396258501.092389, 4, -66, -59
1396258501.165628, 5, -61, -59
1396258501.193349, 2, -71, -59
1396258501.273701, 5, -65, -59
1396258501.296267, 2, -77, -59
1396258501.314548, 1, -72, -59
1396258501.375771, 5, -67, -59
1396258501.477718, 5, -62, -59
1396258501.585769, 5, -61, -59
1396258501.664355, 3, -62, -59
1396258501.688471, 5, -60, -59
1396258501.766655, 3, -63, -59
1396258501.867609, 3, -63, -59
1396258501.918759, 4, -79, -59
1396258501.975885, 3, -63, -59
1396258502.081786, 3, -62, -59
1396258502.182319, 3, -62, -59
1396258502.290531, 3, -62, -59
1396258502.393375, 3, -62, -59
1396258502.468524, 1, -80, -59
1396258502.494239, 3, -65, -59
1396258502.575728, 1, -81, -59
1396258502.594250, 3, -62, -59
1396258502.697385, 3, -63, -59
1396258502.766584, 4, -66, -59
1396258502.783534, 1, -82, -59
1396258502.798582, 3, -65, -59
1396258502.866275, 2, -71, -59
1396258502.871999, 4, -66, -59
1396258502.892323, 1, -81, -59
1396258502.965552, 5, -62, -59
1396258502.973206, 4, -66, -59
1396258502.997232, 1, -80, -59
1396258503.066492, 5, -63, -59
1396258503.075530, 4, -66, -59
1396258503.081235, 2, -71, -59
1396258503.108770, 1, -72, -59
1396258503.176732, 5, -63, -59
1396258503.185473, 4, -66, -59
1396258503.191494, 2, -71, -59
1396258503.283751, 5, -63, -59
1396258503.294237, 4, -66, -59
1396258503.390459, 5, -66, -59
1396258503.396686, 4, -80, -59
1396258503.491294, 5, -62, -59
1396258503.593302, 5, -62, -59
1396258503.695198, 5, -65, -59
1396258503.707330, 4, -80, -59
1396258503.722485, 2, -76, -59
1396258504.007209, 5, -67, -59
1396258504.068506, 3, -62, -59
1396258504.174540, 3, -62, -59
1396258504.267485, 1, -82, -59
1396258504.277536, 3, -62, -59
1396258504.368716, 1, -82, -59
1396258504.384317, 3, -62, -59
1396258504.474403, 1, -83, -59
1396258504.484055, 3, -62, -59
1396258504.576511, 1, -83, -59
1396258504.670614, 2, -71, -59
1396258504.683515, 1, -83, -59
1396258504.773453, 2, -71, -59
1396258504.789395, 1, -83, -59
1396258504.866509, 4, -66, -59
1396258504.881588, 2, -71, -59
1396258504.897320, 1, -72, -59
1396258504.912470, 3, -65, -59
1396258504.972682, 4, -66, -59
1396258504.984452, 2, -71, -59
1396258505.078305, 4, -66, -59
1396258505.087226, 2, -71, -59
1396258505.181669, 4, -66, -59
